Cod judet,Codul SIRUTA,judet,localitatea,rang,judecatorie,tribunal,CA,Populatie
16,66697,Dambovita,Cojasca ,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,8038
16,66731,Dambovita,Comisani ,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5274
16,67014,Dambovita,Cornesti ,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,6827
16,67292,Dambovita,Dobra ,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3779
16,65413,Dambovita,Doicesti ,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5026
16,67407,Dambovita,Dragomiresti,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,8724
16,67470,Dambovita,Finta,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4393
16,67773,Dambovita,Lucieni,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2743
16,67942,Dambovita,Malu cu Flori,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2421
16,68002,Dambovita,Manesti,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5092
16,104387,Dambovita,Niculesti,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4516
16,68280,Dambovita,Nucet,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4319
16,179935,Dambovita,Persinari,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3084
16,179908,Dambovita,Pietrari,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2941
16,68565,Dambovita,Pucheni,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2051
16,179891,Dambovita,Raciu,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,3612
16,179917,Dambovita,Rau Alb,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,1795
16,65431,Dambovita,Razvad,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,9053
16,65477,Dambovita,Sotanga,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,7139
16,65342,Dambovita,Targoviste,municipiu,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,87389
16,68921,Dambovita,Tatarani,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5505
16,65501,Dambovita,Ulmi,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,4347
16,69250,Dambovita,Vacaresti,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,5085
16,69303,Dambovita,Valeni-Dimbovita,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,2757
16,69526,Dambovita,Voinesti,comuna,JudecatoriaTARGOVISTE,TribunalulDAMBOVITA,CurteadeApelPLOIESTI,6159
18,75542,Galati,Balabanesti ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2151
18,75613,Galati,Balasesti ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2403
18,75668,Galati,Baleni ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2454
18,75686,Galati,Baneasa,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2152
18,75338,Galati,Beresti,oras,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,3188
18,75356,Galati,Beresti-Meria,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,3931
18,75864,Galati,Cavadinesti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,3012
18,76004,Galati,Corni ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2166
18,76139,Galati,Cuca ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2309
18,76175,Galati,Draguseni,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,5684
18,76255,Galati,Firtanesti ,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,5201
18,76282,Galati,Foltesti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,3412
18,76638,Galati,Jorasti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1857
18,76718,Galati,Mastacani,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,4797
18,76932,Galati,Oancea,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1420
18,77561,Galati,Radesti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1510
18,77260,Galati,Smulti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1372
18,77288,Galati,Suceveni,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1946
18,75472,Galati,Targu Bujor,oras,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,7467
18,77509,Galati,Virlezi,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,2078
18,77536,Galati,Vladesti,comuna,JudecatoriaTARGUBUJOR,TribunalulGALATI,CurteadeApelGALATI,1975
20,78472,Gorj,Albeni,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2982
20,78604,Gorj,Aninoasa,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,3870
20,78828,Gorj,Barbatesti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,1743
20,78926,Gorj,Berlesti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2232
20,79406,Gorj,Bustuchin,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,3443
20,79497,Gorj,Capreni,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2089
20,79932,Gorj,Cruset,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,3444
20,80043,Gorj,Danciulesti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2586
20,80506,Gorj,Hurezani,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,1680
20,80613,Gorj,Jupanesti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2254
20,80711,Gorj,Licurici,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2337
20,80766,Gorj,Logresti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2755
20,81415,Gorj,Prigoria,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,3182
20,81816,Gorj,Saulesti,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2264
20,81861,Gorj,Scoarta,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,4885
20,82243,Gorj,Stejari,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2911
20,82314,Gorj,Stoina,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,2428
20,78329,Gorj,Targu Carbunesti,oras,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,8874
20,78454,Gorj,Ticleni,oras,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,5128
20,82680,Gorj,Tintareni,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,5743
20,82555,Gorj,Turburea,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,4472
20,82831,Gorj,Vladimir,comuna,JudecatoriaTARGUCARBUNESTI,TribunalulGORJ,CurteadeApelCRAIOVA,3130
20,78668,Gorj,Arcani,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,1326
20,78748,Gorj,Balanesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2159
20,77910,Gorj,Balesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,7635
20,79004,Gorj,Bilteni,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,7729
20,79237,Gorj,Branesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2441
20,79308,Gorj,Bumbesti-Jiu,oras,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,10311
20,79736,Gorj,Cilnic,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2176
20,79656,Gorj,Ciuperceni,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,1788
20,80123,Gorj,Danesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,3711
20,78016,Gorj,Dragutesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,5350
20,80285,Gorj,Farcasesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,3441
20,80427,Gorj,Godinesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2194
20,80560,Gorj,Ionesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2456
20,80677,Gorj,Lelesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,1826
20,80908,Gorj,Musetesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2087
20,80980,Gorj,Negomir,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,3862
20,81184,Gorj,Pestisani,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,3937
20,81264,Gorj,Plopsoru,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,6859
20,82895,Gorj,Rovinari,oras,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,13372
20,81576,Gorj,Runcu,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,5419
20,81987,Gorj,Schela,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,1707
20,82136,Gorj,Stanesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2504
20,77812,Gorj,Targu Jiu,municipiu,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,96687
20,82396,Gorj,Telesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2787
20,82430,Gorj,Tismana,oras,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,7625
20,82617,Gorj,Turceni,oras,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,8166
20,78089,Gorj,Turcinesti,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,2200
20,82733,Gorj,Urdari,comuna,JudecatoriaTARGUJIU,TribunalulGORJ,CurteadeApelCRAIOVA,3048
26,107154,Maramures,Baiut,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,2341
26,107582,Maramures,Cernesti,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,3653
26,107733,Maramures,Copalnic Manastur,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,5825
26,107868,Maramures,Coroieni,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,2331
26,107920,Maramures,Cupseni,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,3483
26,179622,Maramures,Grosii Tiblesului,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,2042
26,108222,Maramures,Lapus,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,3854
26,109041,Maramures,Suciu de Sus,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,3905
26,106817,Maramures,Targu Lapus,oras,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,12833
26,109425,Maramures,Vima Mica,comuna,JudecatoriaTARGULAPUS,TribunalulMARAMURES,CurteadeApelCLUJ,1395
28,114970,Mures,Acatari,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,4942
28,115389,Mures,Band,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,6434
28,120511,Mures,Bereni,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1245
28,115959,Mures,Ceuasu de Campie,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,6029
28,120487,Mures,Corunca,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2365
28,116288,Mures,Craciunesti,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,4201
28,114355,Mures,Cristesti,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,5926
28,116590,Mures,Eremitu,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,4095
28,116652,Mures,Ernei,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,5824
28,116867,Mures,Galesti,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2792
28,116983,Mures,Gheorghe Doja,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2926
28,117113,Mures,Glodeni,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,3868
28,117177,Mures,Gornesti,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,5659
28,117275,Mures,Grebenisu de Campie,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1605
28,117505,Mures,Hodosa,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1279
28,117925,Mures,Livezeni,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2869
28,120502,Mures,Madarasi,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1495
28,118094,Mures,Magherani,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1335
28,118281,Mures,Miercurea Nirajului,oras,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,6209
28,118575,Mures,Ogra,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2533
28,118691,Mures,Panet,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,6160
28,118753,Mures,Pasareni,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1755
28,118824,Mures,Pogaceaua,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2061
28,118995,Mures,Riciu,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,3579
28,119750,Mures,Saulia,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2169
28,119803,Mures,Sincai,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1560
28,114382,Mures,Sincraiu de Mures,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,7684
28,114417,Mures,Singeorgiu de Mures,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,9359
28,119466,Mures,Sinpaul,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,4487
28,119527,Mures,Sinpetru de Campie,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,2941
28,114453,Mures,Sintana de Mures,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,5370
28,114319,Mures,Targu Mures,municipiu,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,143091
28,119894,Mures,Ungheni,oras,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,7002
28,120076,Mures,Vargata,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1968
28,120316,Mures,Voivodeni,comuna,JudecatoriaTARGUMURES,TribunalulMURES,CurteadeApelTARGUMURES,1759
29,121108,Neamt,Agapia,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4518
29,121242,Neamt,Baltatesti,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4275
29,121938,Neamt,Brusturi,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,3614
29,122187,Neamt,Cracaoani,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4579
29,125132,Neamt,Draganesti,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,1911
29,125114,Neamt,Ghindaoani,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,2121
29,122908,Neamt,Grumazesti,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,5451
29,123371,Neamt,Pastraveni,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,3970
29,123424,Neamt,Petricani,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,6043
29,123521,Neamt,Pipirig,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,8776
29,123914,Neamt,Raucesti,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,8638
29,121055,Neamt,Targu Neamt,oras,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,20396
29,124803,Neamt,Tibucani,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4382
29,124661,Neamt,Timisesti,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4059
29,124849,Neamt,Urecheni,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,4026
29,125016,Neamt,Vanatori Neamt,comuna,JudecatoriaTARGUNEAMT,TribunalulNEAMT,CurteadeApelBACAU,8785
15,64005,Covasna,Brates,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1498
15,64096,Covasna,Bretcu,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,3698
15,64130,Covasna,Catalina,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,3402
15,64194,Covasna,Cernat,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,3946
15,63553,Covasna,Comandau,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,966
15,63526,Covasna,Covasna,oras,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,11067
15,65147,Covasna,Dalnic,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,938
15,65154,Covasna,Estelnic,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1158
15,64318,Covasna,Ghelinta,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,4975
15,64461,Covasna,Lemnia,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1917
15,65105,Covasna,Mereni,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1277
15,64568,Covasna,Moacsa,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1259
15,64602,Covasna,Ojdula,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,3484
15,64719,Covasna,Poian,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,1782
15,64826,Covasna,Sanzieni,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,4632
15,63740,Covasna,Targu Secuiesc,municipiu,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,19749
15,64871,Covasna,Turia,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,3826
15,65048,Covasna,Zabala,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,4934
15,65011,Covasna,Zagon,comuna,JudecatoriaTARGUSECUIESC,TribunalulCOVASNA,CurteadeApelBRASOV,5393
28,115076,Mures,Adamus,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,5838
28,115575,Mures,Bagaciu,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,2655
28,115307,Mures,Bahnea,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,3827
28,116171,Mures,Coroisanmartin,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,1460
28,116395,Mures,Cucerdea,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,1490
28,116938,Mures,Ganesti,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,3947
28,118209,Mures,Mica,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,4732
28,119661,Mures,Suplac,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,2232
28,114925,Mures,Tirnaveni,municipiu,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,25108
28,120343,Mures,Zagar,comuna,JudecatoriaTARNAVENI,TribunalulMURES,CurteadeApelTARGUMURES,1231
18,75766,Galati,Brahasesti ,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,9031
18,75819,Galati,Buciumeni ,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,2547
18,75917,Galati,Certesti ,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,2364
18,75953,Galati,Corod ,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,7318
18,76040,Galati,Cosmesti,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,6712
18,76157,Galati,Cudalbi,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,7658
18,75221,Galati,Draganesti,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,6095
18,76406,Galati,Ghidigeni ,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,6570
18,76497,Galati,Gohor,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,3527
18,76692,Galati,Matca,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,12151
18,76745,Galati,Movileni,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,3249
18,75258,Galati,Munteni,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,7164
18,77579,Galati,Negrilesti,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,2941
18,76807,Galati,Nicoresti,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,3952
18,77587,Galati,Poiana,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,1843
18,77028,Galati,Priponesti,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,2348
18,75203,Galati,Tecuci,municipiu,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,42165
18,77377,Galati,Tepu,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,2595
18,77475,Galati,Valea Marului,comuna,JudecatoriaTECUCI,TribunalulGALATI,CurteadeApelGALATI,3620
37,155760,Timis,Becicherecu Mic,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,2834
37,155911,Timis,Biled,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,3628
37,156035,Timis,Bogda,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,413
37,159516,Timis,Bucovat,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,1530
37,156213,Timis,Carpinis,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,5181
37,156277,Timis,Cenei,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,2927
37,159375,Timis,Checea,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,2057
37,156311,Timis,Cheveresu Mare,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,2099
37,159384,Timis,Dudestii Noi,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,2890
37,155261,Timis,Dumbravita,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,5555
37,159393,Timis,Fibis,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,1621
32,137728,Timis,Foeni,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,1867
37,155289,Timis,Ghiroda,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,5802
37,157246,Timis,Giarmata,comuna,JudecatoriaTIMISOARA,TribunalulTIMIS,CurteadeApelTIMISOARA,6456
